name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10025,2020-10-26,14.9,9.6,12.6,14.9,8.3,12.5,11.2,91.6,0.6,100,25,rain,0,0,27.7,16.2,52.9,1021.4,100,7.6,31.3,2.6,2,,2020-10-26T07:19:57,2020-10-26T17:58:59,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-10-27,14.9,11.7,13.6,14.9,11.7,13.6,9.4,77.2,0,0,0,,0,0,31.7,13.5,352.9,1020.5,79.1,12.4,72,6.2,3,,2020-10-27T07:21:06,2020-10-27T17:57:40,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-10-28,14,11.1,12.5,14,11.1,12.5,9.6,83.2,2.95,100,33.33,rain,0,0,,11.1,311.6,1016.7,92,11.6,28.3,2.4,2,,2020-10-28T07:22:16,2020-10-28T17:56:22,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-10-29,13.4,8.4,10.8,13.4,5.3,9.9,8.5,86.1,38.27,100,70.83,rain,0,0,47.5,25.4,46.9,1008.2,89.3,9.4,10.3,0.8,0,,2020-10-29T07:23:25,2020-10-29T17:55:05,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-10-30,8.3,3.3,5.2,6.1,-1.4,2.4,3,85.9,17.57,100,62.5,rain,0,0,48.5,24.3,22.4,1012.3,86.4,11.8,46.6,4.2,2,,2020-10-30T07:24:35,2020-10-30T17:53:49,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-10-31,7.9,0.2,4.4,7.3,-1,3.2,-1.5,66.8,0,0,0,,0,0,,15.3,46,1031,17.3,16,143,12.5,6,,2020-10-31T07:25:46,2020-10-31T17:52:35,0.5,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-01,12.9,6.5,9.9,12.9,4.4,9.2,4.4,69.8,10.28,100,33.33,rain,0,0,48.3,24.7,213.3,1016.1,91.5,14.1,35.2,3.2,3,,2020-11-01T06:26:56,2020-11-01T16:51:22,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-02,7.2,3.9,5.4,4.1,-0.2,1.7,-5.8,45.7,0,0,0,,0,0,65.7,34.3,280.3,1009.5,36.5,16,113.2,9.7,5,,2020-11-02T06:28:06,2020-11-02T16:50:11,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-03,11.8,4.4,8.4,11.8,-0.1,6.6,-2.5,46.4,0,0,0,,0,0,49.2,27.6,272,1016.4,42,16,78.1,6.8,3,,2020-11-03T06:29:17,2020-11-03T16:49:01,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-04,16.3,4.9,11.1,16.3,3.1,10.5,2.4,55.6,0,0,0,,0,0,66.6,16.6,138.1,1030.2,0.6,16,132.5,11.5,5,,2020-11-04T06:30:28,2020-11-04T16:47:53,0.57,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-05,19.6,11.2,14.6,19.6,11.2,14.6,9.3,71.7,0,0,0,,0,0,35.3,14.5,221.3,1029,5.7,15.3,132.9,11.7,6,,2020-11-05T06:31:39,2020-11-05T16:46:46,0.61,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-06,21.3,13.1,16.7,21.3,13.1,16.7,8.5,60.2,0,0,0,,0,0,,19.8,229.4,1024.5,5.9,16,121.2,10.3,5,,2020-11-06T06:32:50,2020-11-06T16:45:41,0.65,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-07,23,13.1,18.1,23,13.1,18.1,6.1,46.5,0,0,0,,0,0,,9,267.6,1024.1,4.3,16,128,11.2,5,,2020-11-07T06:34:02,2020-11-07T16:44:37,0.7,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-08,23.5,13,17.8,23.5,13,17.8,6.4,48.5,0,0,0,,0,0,,9.3,297.7,1027.1,1.5,15.4,130.8,11.2,6,,2020-11-08T06:35:13,2020-11-08T16:43:36,0.75,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-09,23.6,11.9,17.4,23.6,11.9,17.4,8.3,57.6,0,0,0,,0,0,,7.8,276.6,1026.1,1.4,14.6,128.1,11.1,5,,2020-11-09T06:36:24,2020-11-09T16:42:35,0.8,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-10,23.3,15.7,18.8,23.3,15.7,18.8,13.5,71.8,0,0,0,,0,0,35.3,18.5,227.7,1021.9,13.5,15.5,112.2,9.6,5,,2020-11-10T06:37:36,2020-11-10T16:41:37,0.86,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-11,22,17.5,19.3,22,17.5,19.3,17.2,88,19.76,100,37.5,rain,0,0,,12.3,194.3,1016.2,82.2,12.6,25.5,2.1,1,,2020-11-11T06:38:47,2020-11-11T16:40:40,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-12,19.8,8.4,13.5,19.8,6.5,12.8,10.7,83.5,6.7,100,54.17,rain,0,0,43.4,18.3,10.2,1015,99.6,11.9,15.9,1.4,1,,2020-11-12T06:39:58,2020-11-12T16:39:45,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,C9476,KLGA,KNYC,F1417,72503014732"
10025,2020-11-13,10.1,8.4,9,10.1,6.5,7.9,6.6,85.3,4.84,100,50,rain,0,0,27.7,14.7,3,1015.7,70.6,10.1,25.3,2.2,1,,2020-11-13T06:41:10,2020-11-13T16:38:52,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-14,11.2,6.6,8.8,11.2,4.6,7.8,-1,51.4,0,0,0,,0,0,46.4,16.7,306.3,1020.7,5.7,16,121.4,10.7,5,,2020-11-14T06:42:21,2020-11-14T16:38:01,1,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-15,17.2,4.9,10.8,17.2,3.1,10.1,4.2,63.9,2.13,100,16.67,rain,0,0,70.2,27.1,154.2,1016.6,54.6,15.6,55.1,4.6,4,,2020-11-15T06:43:32,2020-11-15T16:37:12,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-16,12.9,8.5,10.2,12.9,5.1,9.6,-2.8,40.2,0,0,0,,0,0,51.6,31.1,273.2,1013,11,16,115.8,10,5,,2020-11-16T06:44:42,2020-11-16T16:36:24,0.01,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-17,9.9,3,6.7,8.9,-1.6,4.3,-3.7,47.8,0,0,0,,0,0,55.2,32.5,292.2,1015.3,54.5,16,46.3,3.9,3,,2020-11-17T06:45:53,2020-11-17T16:35:39,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-18,2.3,-0.6,1,-0.6,-5.7,-3.4,-10.1,43.6,0,0,0,,0,0,54.4,32.6,309.5,1030,20.2,16,114.9,9.8,5,,2020-11-18T06:47:03,2020-11-18T16:34:55,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-19,8.9,-1.1,4.2,8.9,-4.2,2.1,-6.1,47.3,0,0,0,,0,0,37.1,19.9,226.9,1033.4,7.5,16,100.4,8.5,5,,2020-11-19T06:48:13,2020-11-19T16:34:14,0.12,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-20,16.8,7.3,11.8,16.8,5,10.9,0.6,47.5,0,0,0,,0,0,34.1,19.8,224.9,1026.7,5.9,16,109,9.3,5,,2020-11-20T06:49:22,2020-11-20T16:33:34,0.17,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-21,17.8,10.1,13.8,17.8,10.1,13.8,1.9,44.6,0,0,0,,0,0,25.9,16.5,318.8,1026.7,41.8,16,91.9,7.8,4,,2020-11-21T06:50:31,2020-11-21T16:32:57,0.22,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-22,13.9,6.8,9.5,13.9,3.3,8.1,3.5,66.8,0,0,0,,0,0,31.7,20.2,61.6,1028.1,99.8,15.5,23.1,1.9,1,,2020-11-22T06:51:39,2020-11-22T16:32:22,0.27,Overcast,Cloudy skies throughout the day.,cloudy,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-23,15.6,5.7,10.7,15.6,1.8,9.3,4.7,68.1,13.6,100,25,rain,0,0,59,32.5,288.6,1015.4,53.7,13.7,71.1,6.1,4,,2020-11-23T06:52:47,2020-11-23T16:31:49,0.31,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-24,9,5.2,7,9,2.5,5.2,-3.1,49.3,0,0,0,,0,0,37.1,21.2,296.2,1026,39.3,16,94.8,8.2,5,,2020-11-24T06:53:54,2020-11-24T16:31:18,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-25,13.2,7.1,10,13.2,5.6,9.7,1.7,56.2,0,0,0,,0,0,37.1,14,208,1026.1,67.9,16,65.9,5.6,4,,2020-11-25T06:55:01,2020-11-25T16:30:49,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-26,17.9,12.7,15.1,17.9,12.7,15.1,10.9,76.7,18.7,100,41.67,rain,0,0,29.5,16.5,222.5,1016.5,73.8,13.3,47.8,4,2,,2020-11-26T06:56:07,2020-11-26T16:30:22,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-27,16.2,11,13.3,16.2,11,13.3,6,61.8,0,0,0,,0,0,,13.2,290.8,1016.6,44.8,16,71.5,6.1,4,,2020-11-27T06:57:12,2020-11-27T16:29:58,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-28,12.8,7.2,10.1,12.8,5.1,9.4,1.3,54.8,0,0,0,,0,0,32.9,15.5,302.3,1015.6,54.7,16,62.5,5.5,4,,2020-11-28T06:58:16,2020-11-28T16:29:36,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-29,12.2,4.9,8.8,12.2,3.2,8.5,-3.5,43.1,0,0,0,,0,0,,11.1,245.9,1019.8,2.5,16,104,8.9,5,,2020-11-29T06:59:20,2020-11-29T16:29:16,0.5,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-11-30,17.3,9.9,14,17.3,8.5,13.9,10.4,80.2,26.16,100,54.17,rain,0,0,58.2,39.3,145.6,1004.7,77.9,10,7.7,0.7,0,,2020-11-30T07:00:22,2020-11-30T16:28:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-01,15.6,3.4,9.9,15.6,0.3,8.5,3.9,67.6,0,0,0,,0,0,53.5,32.6,226.9,1001.6,80.4,16,48.6,4.2,2,,2020-12-01T07:01:24,2020-12-01T16:28:43,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-02,6.2,2.3,4.3,3.4,-2.2,0.4,-3.5,57,0,0,0,,0,0,49.1,29.6,248.9,1013.7,54.2,15.9,38.3,3.4,2,,2020-12-02T07:02:24,2020-12-02T16:28:29,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-03,9.5,1.7,5.8,8.2,-1.6,3.4,-5.4,46.7,0,0,0,,0,0,33.5,17.8,238,1021.6,12.3,16,94.8,8,4,,2020-12-03T07:03:23,2020-12-03T16:28:19,0.55,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-04,11.1,6.9,8.7,11.1,4.6,7.4,1.2,61.2,1.92,100,29.17,rain,0,0,37.1,17.5,225.3,1016.9,90.9,15.6,26.8,2.4,1,,2020-12-04T07:04:22,2020-12-04T16:28:10,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-05,8.4,4,6.3,7.3,-0.2,3.4,2,75.7,26.83,100,58.33,rain,0,0,54.2,25.8,325.1,1006.1,81.2,12,32,2.7,2,,2020-12-05T07:05:19,2020-12-05T16:28:04,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-06,4.5,0.7,2.9,0.2,-3.6,-1.4,-6.2,51.4,0,0,0,,0,0,53.1,29.8,289.7,1009,13.5,16,100.8,8.6,5,,2020-12-06T07:06:14,2020-12-06T16:28:00,0.67,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-07,4.3,-0.1,1.6,4.3,-4.5,-1.3,-6.8,53.9,0,0,0,,0,0,37.1,20,305.6,1008,9.9,16,89.4,7.8,4,,2020-12-07T07:07:09,2020-12-07T16:27:58,0.73,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-08,2.3,-1,0.5,-1.6,-6.3,-3.8,-7.1,57.4,0,0,0,,0,0,38.4,23.5,327.5,1007.8,68.2,16,44.3,3.8,2,,2020-12-08T07:08:02,2020-12-08T16:27:59,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-09,2.9,0.1,1.5,0.8,-4.6,-1.9,-4.5,65.2,0.87,100,8.33,"rain,snow",0,0,38.9,18.5,246.8,1009.5,58.5,13.2,36.3,3.2,2,,2020-12-09T07:08:54,2020-12-09T16:28:02,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-10,9,2.4,5.8,7,-0.8,3.7,-1.2,61.5,0,0,0,,0,0,37.3,22.8,285.3,1017.2,32,15.5,92.9,8.1,4,,2020-12-10T07:09:44,2020-12-10T16:28:07,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-11,13.3,4,8.7,13.3,2.6,8.4,1.6,61.4,0,0,0,,0,0,29.5,15,226.4,1021.4,5.8,15,84.7,7.3,4,,2020-12-11T07:10:32,2020-12-11T16:28:15,0.94,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-12,13.8,7.9,10.6,13.8,6.7,10.3,7.7,82.4,0,0,0,,0,0,27.7,15,142.4,1017.6,48.9,10.3,17.3,1.5,1,,2020-12-12T07:11:19,2020-12-12T16:28:25,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2020-12-13,15.7,8.3,12.2,15.7,7,12,5.4,64.3,0,0,0,,0,0,39.5,19.5,257.6,1014.3,18.4,15.7,77.2,6.5,4,,2020-12-13T07:12:05,2020-12-13T16:28:37,1,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-14,8.4,2.3,4.5,6.8,-2.2,2.7,-0.2,72.6,6.51,100,41.67,rain,0,0,54.1,26.4,341.4,1013.7,73.6,14.2,12.4,1.1,1,,2020-12-14T07:12:48,2020-12-14T16:28:51,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2020-12-15,3.9,-1,1.6,2.3,-4.9,-2.3,-8.9,45.7,0,0,0,,0,0,50,25,310.8,1024.1,7.5,16,91.4,8,4,,2020-12-15T07:13:30,2020-12-15T16:29:08,0,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-16,-0.6,-4.1,-2.2,-5,-11.3,-7.7,-9.8,58.8,16.46,100,29.17,"rain,snow",14.3,4.8,52.6,30.7,45.9,1025.4,44.1,10.9,23,2,1,,2020-12-16T07:14:10,2020-12-16T16:29:27,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2020-12-17,0.1,-4.3,-2.2,-4.2,-11.3,-7.4,-5.9,76.8,18.86,100,54.17,"rain,snow",8.7,20.8,61.3,30.8,6.8,1012.8,44.3,8.5,75.3,6.5,4,,2020-12-17T07:14:49,2020-12-17T16:29:48,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2020-12-18,0.1,-3.7,-2.4,-2.1,-9.3,-6.5,-9.2,59.7,0,0,0,,0,19.5,35.3,18.5,344.6,1024.6,63.8,16,61.4,5.2,3,,2020-12-18T07:15:25,2020-12-18T16:30:11,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2020-12-19,0,-6.4,-2.8,0,-10.5,-4.7,-9.8,59.2,0,0,0,,0,17.4,,11.8,316.8,1028.3,8.8,16,75.5,6.5,4,,2020-12-19T07:16:00,2020-12-19T16:30:37,0.13,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-20,4.2,-0.7,1.9,4.2,-3,1,-3.5,68.3,0.3,100,8.33,rain,0,14.8,27.7,15,252.6,1020.6,80,13.6,18.5,1.4,1,,2020-12-20T07:16:32,2020-12-20T16:31:04,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2020-12-21,7.3,3.3,4.9,7.3,1.4,3.7,0.4,73.2,0,0,0,,0,11.8,,14.7,265.1,1009.9,72.9,11.1,62.5,5.4,4,,2020-12-21T07:17:03,2020-12-21T16:31:34,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2020-12-22,7.3,3.4,5.4,5.1,0.4,3,-1.5,62.9,0,0,0,,0,7.8,50.5,21.2,282.8,1010.3,89.7,12.3,67.1,5.8,4,,2020-12-22T07:17:31,2020-12-22T16:32:06,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2020-12-23,7.1,2.8,4.7,6.2,-0.2,2.6,-4.6,51.2,0,0,0,,0,4.6,44.6,17.6,250,1026.9,7.8,16,83.5,7.4,4,,2020-12-23T07:17:58,2020-12-23T16:32:40,0.32,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2020-12-24,15.2,6,12,15.2,3.6,11.5,8,76.7,0.95,100,20.83,rain,0.1,2.3,59.5,31.3,156,1017.8,85.8,15,37.6,3.4,2,,2020-12-24T07:18:22,2020-12-24T16:33:16,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2020-12-25,15.9,-1,9.8,15.9,-6.3,8.2,6.6,81.2,28.02,100,58.33,rain,0,0.2,72.1,33.8,187.3,1000.9,94.9,11.4,14.2,1.2,1,,2020-12-25T07:18:45,2020-12-25T16:33:53,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-26,0.1,-4.3,-2.2,-3.5,-11.7,-7.5,-10.9,51.6,0,0,0,,0,0,45.4,27.7,254.9,1012.3,32.3,16,96.9,8.2,4,,2020-12-26T07:19:05,2020-12-26T16:34:33,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-27,3,-4.2,-0.5,3,-8.8,-2.8,-9,53.5,0,0,0,,0,0,29.5,13.6,260.7,1024.3,3.7,16,96.5,8.2,4,,2020-12-27T07:19:23,2020-12-27T16:35:15,0.47,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-28,10.1,1.6,6.7,10.1,-0.7,5.1,-0.9,58.9,0,0,0,,0,0,30.3,16,223.6,1021.2,42.1,16,62.7,5.4,4,,2020-12-28T07:19:39,2020-12-28T16:35:58,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2020-12-29,6.3,-0.5,2.7,3.8,-4.5,-1,-9.2,41.7,0,0,0,,0,0,47.7,28.6,303.1,1027.9,25.1,16,90.7,7.7,5,,2020-12-29T07:19:52,2020-12-29T16:36:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-30,5.7,-2.1,1.8,4.4,-5.5,-0.7,-7.8,49.4,0,0,0,,0,0,42.5,22.9,227.5,1028,18.5,16,54.1,4.7,2,,2020-12-30T07:20:03,2020-12-30T16:37:30,0.5,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2020-12-31,8.8,2.3,5.9,7.3,-0.1,3.9,0.4,68.5,12.11,100,33.33,rain,0,0,37.1,24.7,282.5,1021,71,13.7,27.4,2.4,2,,2020-12-31T07:20:13,2020-12-31T16:38:19,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-01-01,3.9,0.9,2.4,2.2,-2.2,0,-3.1,67.4,15.17,100,29.17,rain,0,0,,15.2,45.1,1028.9,39.7,13.8,48.5,4.2,3,,2021-01-01T07:20:20,2021-01-01T16:39:09,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-01-02,10.7,2.3,5.6,10.7,-1.8,3.7,1.1,74.5,2.23,100,20.83,rain,0,0,55.8,20.9,311.8,1012.3,55.6,12,89.4,7.7,5,,2021-01-02T07:20:24,2021-01-02T16:40:01,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-01-03,3.3,1.6,2.4,0.6,-2.6,-1.4,-0.7,80.6,5.34,100,45.83,"rain,snow",0,0,41.9,21.7,44.3,1016.9,74.3,13.2,10.1,1,1,,2021-01-03T07:20:27,2021-01-03T16:40:54,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-01-04,5.8,1.8,3.4,5.1,-2,1.3,-0.3,77.1,0.85,100,16.67,"rain,snow",0,0,,15.8,10,1014.5,90.4,15.5,68.4,6,4,,2021-01-04T07:20:27,2021-01-04T16:41:49,0.65,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2021-01-05,5,2.9,3.6,3,-0.5,1.5,-1.6,69.1,0,0,0,,0,0,,13.7,7.1,1013,99.6,16,34.8,3.1,2,,2021-01-05T07:20:24,2021-01-05T16:42:45,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-01-06,4.5,1.8,2.8,2.3,-3.1,-0.4,-3.4,64.2,0,0,0,,0,0,47,27.2,307.1,1014.9,41.6,16,98.3,8.6,5,,2021-01-06T07:20:20,2021-01-06T16:43:43,0.76,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
10025,2021-01-07,5.1,-0.5,1.7,2,-5.1,-1.9,-6.5,55.3,0,0,0,,0,0,37.1,20.5,317.6,1018.4,2.1,16,104.3,9,5,,2021-01-07T07:20:13,2021-01-07T16:44:42,0.82,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,F8726,KNYC,F1417,72503014732"
