name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10025,2018-03-13,4.4,0.7,2.1,0.7,-3.9,-2,-2.2,75.8,8.2,100,58.33,"rain,snow",1.9,0.8,47.9,25.6,320.1,1004.1,83.8,10.2,79.2,6.7,3,,2018-03-13T07:10:42,2018-03-13T19:00:30,0.93,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-14,4.1,-0.5,1.6,0.3,-6.7,-3.1,-6.1,57.8,0.27,100,8.33,"rain,snow",0,0.1,50.3,29.8,266.1,1002.1,50.7,14.5,186.3,16.1,8,,2018-03-14T07:09:04,2018-03-14T19:01:36,0.96,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-15,8.4,0.1,3.3,5.9,-5.6,-0.8,-6.5,50.6,0,0,0,,0,0,49.8,26.4,278,1001.2,54.7,16,226.3,19.6,8,,2018-03-15T07:07:25,2018-03-15T19:02:41,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-16,3.8,0.1,1.9,-0.7,-4.6,-2.4,-7.5,51,0,0,0,,0,0,60.6,28,295.1,1006.8,35,16,180,15.4,7,,2018-03-16T07:05:46,2018-03-16T19:03:45,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-17,8.4,-2.7,2.7,6,-7.6,-1.1,-11.2,37,0,0,0,,0,0,46.8,27.6,290.8,1009.6,3.3,16,218.4,18.8,8,,2018-03-17T07:04:07,2018-03-17T19:04:50,1,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-18,5.8,-2,2.3,5.1,-7.1,-0.7,-14.6,29.3,0,0,0,,0,0,48.1,24.5,326.5,1012.5,0.8,16,246.2,21.2,8,,2018-03-18T07:02:28,2018-03-18T19:05:55,0.01,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-19,7.9,1,4,5.7,-2.7,1.6,-11.7,33.5,0,0,0,,0,0,37.1,20.5,352.5,1013.2,5.2,16,243.1,21,8,,2018-03-19T07:00:49,2018-03-19T19:06:59,0.02,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-20,3.9,-1,1.6,0.8,-5.9,-2.2,-11.4,38.1,0,0,0,,0,0,37.1,20.9,56,1012.5,55.9,16,53.5,4.6,2,,2018-03-20T06:59:09,2018-03-20T19:08:03,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-21,3.9,-0.5,1.1,0.7,-6.3,-3.6,-3.4,75.3,22.35,100,66.67,"rain,snow",12.5,4.2,52.7,35,40.2,1005.1,82.2,5.7,36.3,3.1,1,,2018-03-21T06:57:29,2018-03-21T19:09:07,0.09,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-22,10.1,0.1,4.4,10.1,-4.1,1.6,-3.7,60.5,3.11,100,29.17,"rain,snow",7.5,15.2,48.1,22,323.6,1008.8,20,10.8,222.3,19.3,9,,2018-03-22T06:55:50,2018-03-22T19:10:11,0.13,"Snow, Rain",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-23,8.8,2.3,5.3,8.8,-1.1,2.7,-5.9,44.7,0,0,0,,0,3.4,44.6,25.8,318.9,1015.7,43.1,16,195.4,16.9,9,,2018-03-23T06:54:10,2018-03-23T19:11:15,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-24,9.5,1.8,5.7,7.9,-1.1,3.4,-7.8,38.6,0,0,0,,0,0.2,44.6,16.2,319.7,1018.4,31.6,16,259.4,22.4,9,,2018-03-24T06:52:30,2018-03-24T19:12:19,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-25,7,1.1,4,3.6,-2.9,0.7,-5.4,50.8,0,0,0,,0,0,41.7,21.1,45.4,1027.9,65.6,16,113.7,9.8,6,,2018-03-25T06:50:51,2018-03-25T19:13:22,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-26,9.8,1.5,4.6,8.7,-1.2,2.3,-6,47.5,0,0,0,,0,0,37.1,17.7,73.1,1038.1,3.1,15.9,278.8,24.1,8,,2018-03-26T06:49:11,2018-03-26T19:14:26,0.35,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-27,7.1,1.6,4.5,7.1,-0.9,3,-6.1,47.3,0,0,0,,0,0,,13.7,96.8,1032.1,27.3,16,140,12,5,,2018-03-27T06:47:32,2018-03-27T19:15:29,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-28,11,3.4,7.2,11,1.1,6.2,2.7,73.8,1.12,100,16.67,rain,0,0,27.7,12.5,258.6,1018.1,92.3,13.7,95.1,8.2,4,,2018-03-28T06:45:52,2018-03-28T19:16:33,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-29,11.6,9.3,10.3,11.6,7.3,10.1,7.5,83.1,0.86,100,20.83,rain,0,0,35.3,13.5,116.4,1015.3,100,8.3,47.3,4.1,2,,2018-03-29T06:44:13,2018-03-29T19:17:36,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-30,15.6,7.9,11.1,15.6,4.9,10.7,6.9,76.4,0.82,100,12.5,rain,0,0,42.5,18.8,332.3,1008.2,74.5,11.3,95.4,8.1,5,,2018-03-30T06:42:34,2018-03-30T19:18:39,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-03-31,13.4,3.9,8.2,13.4,1.6,6.7,-6.8,35.4,0,0,0,,0,0,44.2,23.9,231.1,1021.9,13.6,16,275,23.5,9,,2018-03-31T06:40:55,2018-03-31T19:19:42,0.5,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-01,15.4,7.7,10.5,15.4,5.2,9.4,-2.1,41.9,0,0,0,,8,2.7,42.5,19.1,271.2,1016.1,40.7,16,136.8,11.7,5,,2018-04-01T06:39:16,2018-04-01T19:20:46,0.51,Partially cloudy,Partly cloudy throughout the day.,snow,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-02,7.1,0.5,3.6,5.7,-3.6,1,-2.5,67.6,14.33,100,29.17,"rain,snow",4.8,9.4,31.9,21.2,45.4,1019.7,60.5,11.9,107,9.4,4,,2018-04-02T06:37:38,2018-04-02T19:21:49,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-03,5.7,3.7,4.7,4.2,1.6,2.9,1.8,82.1,6.85,100,33.33,rain,1,1.7,27.7,13.6,94.8,1018.7,79.6,10.2,33.9,3,2,,2018-04-03T06:36:00,2018-04-03T19:22:52,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-04,12.9,5,8.4,12.9,2.6,7.3,2.5,72.2,1.24,100,16.67,rain,0,0.1,67.4,31.4,295.5,1003.2,73.8,7.5,77.5,6.6,3,,2018-04-04T06:34:22,2018-04-04T19:23:55,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-05,7.2,1.2,4.3,4.4,-5,0.3,-10.5,34.1,0,0,0,,0,0,56.2,31.7,289.8,1016.6,35.9,16,237.2,20.5,9,,2018-04-05T06:32:45,2018-04-05T19:24:58,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-06,16.2,2.7,8.2,16.2,0.2,7.2,-2.2,50.5,2.7,100,12.5,rain,0,0,46.1,23.2,195.6,1013.3,67.8,15.1,123.2,10.6,6,,2018-04-06T06:31:08,2018-04-06T19:26:01,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-07,11.8,3.8,6.6,11.8,0.2,4.1,-6.2,42.1,0,0,0,,0,0,47.9,28.9,327.5,1010.4,84.7,16,200.9,17.4,7,,2018-04-07T06:29:31,2018-04-07T19:27:04,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-08,6.7,0.1,3.4,4.6,-4.6,-0.3,-9.8,38.5,0,0,0,,0,0,47.4,28.1,344.2,1012.7,31.1,16,230.3,19.8,8,,2018-04-08T06:27:55,2018-04-08T19:28:07,0.76,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-09,8.9,0,3.7,8,-4.3,0.9,-8.4,42,0,0,0,,0,0,46.4,23.3,271.7,1021,38.6,16,261.4,22.7,9,,2018-04-09T06:26:19,2018-04-09T19:29:10,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-10,10,3.9,6.1,9.3,1.4,4.5,-2.6,56.5,0.25,100,4.17,rain,0,0,44.6,17,298.6,1020.9,80.8,14,145.9,12.7,6,,2018-04-10T06:24:44,2018-04-10T19:30:13,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-11,10,3.2,6.9,9,0.7,5.7,-5.4,42.5,0,0,0,,0,0,27.7,12.4,146.3,1020.9,37.2,16,212.4,18.3,9,,2018-04-11T06:23:09,2018-04-11T19:31:16,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-12,15.7,7.6,11.6,15.7,5.6,11.2,1.4,50.1,0,0,0,,0,0,37.1,16.4,185,1015.7,42.7,16,165.6,14.2,7,,2018-04-12T06:21:35,2018-04-12T19:32:19,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-13,27.6,14.6,20.3,26.6,14.6,20.2,5.9,40.1,0,0,0,,0,0,48.6,19.6,232.8,1011,12.5,16,226.5,19.3,8,,2018-04-13T06:20:02,2018-04-13T19:33:22,0.97,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-14,23.9,8.9,18.2,23.9,6.1,18,8.5,54.2,0,0,0,,0,0,40.7,21.8,95.2,1014.1,20.6,15.6,268.7,23.1,9,,2018-04-14T06:18:29,2018-04-14T19:34:25,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-15,7.2,3.4,5.2,4,-2,1.1,0.6,72.7,10.35,100,20.83,rain,0,0,48.6,30.3,69.9,1024.4,100,13.3,52.8,4.5,2,,2018-04-15T06:16:57,2018-04-15T19:35:28,1,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-16,15.1,3.5,8.8,15.1,-1.1,6.5,6,83.5,72.52,100,58.33,rain,0,0,63.8,31.2,110.1,1005.5,91.2,9.7,107.3,9.1,7,,2018-04-16T06:15:25,2018-04-16T19:36:32,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-17,8.4,4.5,6.5,5.8,2,3.7,-1.5,57,0,0,0,,0,0,46.8,27.2,282.3,1004,95.7,16,103.6,9,4,,2018-04-17T06:13:55,2018-04-17T19:37:35,0.01,Overcast,Cloudy skies throughout the day.,cloudy,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-18,11.8,3.4,7.4,11.8,-0.9,5.4,-3.2,47.7,0,0,0,,0,0,43.6,25.8,272.3,1008.4,56.2,16,247.3,21.3,9,,2018-04-18T06:12:25,2018-04-18T19:38:38,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-19,9.3,4,6.6,8.6,0.2,4.1,0.6,67.1,4.14,100,37.5,rain,0,0,48.9,21.1,336,1008.2,87.6,15,82.8,7.1,4,,2018-04-19T06:10:55,2018-04-19T19:39:41,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-20,10,2.9,5.8,7.3,-1.4,2.7,-5.1,46.4,0,0,0,,0,0,53.6,25.8,307.8,1021.4,18.8,16,306.3,26.6,9,,2018-04-20T06:09:27,2018-04-20T19:40:44,0.12,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-21,16.2,3.9,10,16.2,1.6,9.1,-5.5,36.4,0,0,0,,0,0,44.6,15.8,310.3,1027.6,4.6,16,302.5,26.2,9,,2018-04-21T06:08:00,2018-04-21T19:41:47,0.17,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-22,18.3,6.6,12.3,18.3,6.5,12.1,-7.1,26.2,0,0,0,,0,0,40.7,15.6,286.9,1028.3,3.7,16,315.9,27.3,10,,2018-04-22T06:06:33,2018-04-22T19:42:50,0.23,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-23,18.9,7.6,12.4,18.9,6.1,12.3,-1.3,40.6,0,0,0,,0,0,37.1,19.7,102.9,1030.6,3.4,16,312.2,27,10,,2018-04-23T06:05:07,2018-04-23T19:43:53,0.28,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-24,18.4,8.2,13.3,18.4,8,13.3,4.1,56,0.27,100,4.17,rain,0,0,51.8,25.8,128.6,1027.2,37.3,15.7,250.3,21.7,9,,2018-04-24T06:03:42,2018-04-24T19:44:57,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-25,15.7,11.5,13.5,15.7,11.5,13.5,12.5,93.9,17.76,100,79.17,rain,0,0,44.2,26.4,92.3,1010.7,99.6,6.9,48.9,4.1,3,,2018-04-25T06:02:19,2018-04-25T19:46:00,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-26,20.7,12.9,16.1,20.7,12.9,16.1,7.3,60,8.47,100,8.33,rain,0,0,39.3,21.8,292.4,1006.2,34.5,13.5,312.9,27,10,,2018-04-26T06:00:56,2018-04-26T19:47:03,0.43,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-27,14.9,10.5,12.3,14.9,10.5,12.3,7.6,74.9,1.34,100,25,rain,0,0,31.7,12.8,58.2,1009.3,69.5,12.6,45.4,3.8,2,,2018-04-27T05:59:34,2018-04-27T19:48:05,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,D8219,72503014732"
10025,2018-04-28,18.4,10.5,13.9,18.4,10.5,13.9,9.4,75.3,2.35,100,12.5,rain,0,0,43.8,24.7,191.2,1009.3,52.2,12.3,253.5,21.8,9,,2018-04-28T05:58:13,2018-04-28T19:49:08,0.49,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-29,13.8,8.4,11.2,13.8,5.7,10.6,4.1,64.4,2.71,100,29.17,rain,0,0,48.1,32,310.8,1013.1,83.8,15.4,223.6,19.3,10,,2018-04-29T05:56:54,2018-04-29T19:50:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-04-30,10.5,6.7,9,10.5,4,7,0.3,55.3,0.04,100,8.33,rain,0,0,51.8,35.3,302,1016.2,84.5,16,147.9,12.6,5,,2018-04-30T05:55:35,2018-04-30T19:51:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-01,26.7,8.9,17.8,26.3,7.9,17.6,-0.7,34.7,0,0,0,,0,0,44.6,17.7,290.9,1017.2,22.3,16,317.4,27.6,10,,2018-05-01T05:54:18,2018-05-01T19:52:16,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-02,31.7,18.1,25.5,29.5,18.1,24.6,2.1,22.9,0,0,0,,0,0,50.5,30.3,236,1016.8,7.1,16,311.8,27,9,,2018-05-02T05:53:02,2018-05-02T19:53:18,0.53,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-03,33.4,21.6,26.7,32.4,21.6,26.3,11,40.5,0.47,100,4.17,rain,0,0,64.8,32.9,243.3,1014.6,21.3,15.7,291.3,25.3,9,,2018-05-03T05:51:47,2018-05-03T19:54:21,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-04,28.6,22.5,25.2,28.7,22.5,25.3,16.9,61.2,0,0,0,,0,0,51.8,28,226,1011.8,40.8,15.5,146.6,12.7,5,,2018-05-04T05:50:33,2018-05-04T19:55:23,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-05,25.1,16.1,20.5,25.1,16.1,20.5,4.9,36.7,0,0,0,,0,0,51.8,22.9,296.9,1016.8,25.7,16,222.9,19.3,8,,2018-05-05T05:49:21,2018-05-05T19:56:25,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-06,18.9,13.7,16.8,18.9,13.7,16.8,9,60.6,0.02,100,4.17,rain,0,0,35.3,18.3,61,1014.7,96.4,16,77.5,6.6,4,,2018-05-06T05:48:10,2018-05-06T19:57:26,0.68,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-07,23.8,12.3,17.1,23.8,12.3,17.1,9.7,63.9,0,0,0,,0,0,38.9,13,47.5,1017.4,37.9,16,247,21.3,9,,2018-05-07T05:47:00,2018-05-07T19:58:27,0.73,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-08,22.5,11.8,16.5,22.5,11.8,16.5,8.9,62.4,0,0,0,,0,0,31.7,16,156.5,1023.5,3,16,310.8,26.8,9,,2018-05-08T05:45:52,2018-05-08T19:59:29,0.77,Clear,Clear conditions throughout the day.,clear-day,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-09,24.3,12.2,17.3,24.3,12.2,17.3,8.4,59,0,0,0,,0,0,45.3,15.8,162.3,1020.8,5.6,14.7,310.2,26.9,9,,2018-05-09T05:44:45,2018-05-09T20:00:29,0.82,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-10,18.4,12.4,15.5,18.4,12.4,15.5,11.7,78.6,6.32,100,12.5,rain,0,0,35.3,17.9,167.1,1014.1,55.5,14.1,217.9,18.9,8,,2018-05-10T05:43:40,2018-05-10T20:01:30,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-11,22.2,15.6,18.3,22.2,15.6,18.3,5.5,49.7,0,0,0,,0,0,50,24.4,318.3,1014.9,28.7,15.5,302.6,25.9,9,,2018-05-11T05:42:36,2018-05-11T20:02:30,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-12,18.4,11.3,13.6,18.4,11.3,13.6,8.9,76.6,5.45,100,29.17,rain,0,0,,10.7,56.7,1019.3,100,13.6,54.2,4.7,2,,2018-05-12T05:41:34,2018-05-12T20:03:30,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-13,12.3,11.2,11.6,12.3,11.2,11.6,9.6,87.9,2.72,100,25,rain,0,0,,10.5,48.6,1020.3,100,13.6,44,3.9,2,,2018-05-13T05:40:33,2018-05-13T20:04:29,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-14,21.1,11.2,15.3,21.1,11.2,15.3,12.3,83.4,0.77,100,12.5,rain,0,0,35.3,19.7,178.7,1015.6,67.5,9.9,237.6,20.4,8,,2018-05-14T05:39:34,2018-05-14T20:05:28,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-15,31.4,15.7,21.4,33,15.7,21.7,17.1,79.1,14.13,100,16.67,rain,0,0,53.9,30.8,223.4,1011.4,57.8,10.6,265.8,23.1,9,,2018-05-15T05:38:36,2018-05-15T20:06:26,0,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-16,17.8,13.8,16.2,17.8,13.8,16.2,13.9,86.5,8.86,100,41.67,rain,0,0,,14.3,49.2,1018.2,99,10.6,45.6,3.9,2,,2018-05-16T05:37:40,2018-05-16T20:07:24,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-17,21.9,13.3,17.1,21.9,13.3,17.1,15.1,88.7,5.37,100,41.67,rain,0,0,,8.2,24.2,1016.7,63,8,115.6,10.1,4,,2018-05-17T05:36:45,2018-05-17T20:08:21,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-18,19.3,13.9,17.2,19.3,13.9,17.2,8.8,60.3,0,0,0,,0,0,39.5,17.7,70.1,1024.3,53.2,15.1,131,11.3,5,,2018-05-18T05:35:53,2018-05-18T20:09:18,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-19,13.4,10.1,12,13.4,10.1,12,9.2,85.1,16.3,100,54.17,rain,0,0,33.5,17.2,66.4,1023.9,95,7.2,41,3.4,1,,2018-05-19T05:35:02,2018-05-19T20:10:14,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-20,26.9,13.3,20.8,27.8,13.3,20.9,16.1,76.8,0,0,0,,0,0,44.6,16.3,289.8,1014.9,79.4,11.1,183.1,15.7,6,,2018-05-20T05:34:12,2018-05-20T20:11:09,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-21,25.7,14.5,19.8,25.7,14.5,19.8,9.5,53.8,0,0,0,,0,0,37.1,12,59.9,1020.8,6.6,15.9,299.2,26.1,8,,2018-05-21T05:33:25,2018-05-21T20:12:04,0.21,Clear,Clear conditions throughout the day.,clear-day,"D9152,72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-22,20.1,13.5,16.8,20.1,13.5,16.8,11.2,71.3,7.08,100,16.67,rain,0,0,27.7,11.3,173.1,1019.4,69.6,12.7,63.9,5.5,2,,2018-05-22T05:32:39,2018-05-22T20:12:58,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-23,26.8,14.9,20.6,26.6,14.9,20.5,13.6,69.3,7.18,100,12.5,rain,0,0,29.5,15.3,319.7,1013.7,58.6,11.3,242.6,21.2,9,,2018-05-23T05:31:55,2018-05-23T20:13:51,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
10025,2018-05-24,28,18,22.8,26.9,18,22.6,7.7,40.9,0,0,0,,0,0,37.1,17.1,279.4,1018.5,1.6,16,323.9,27.9,10,,2018-05-24T05:31:13,2018-05-24T20:14:43,0.37,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KLGA,KNYC,F1417,72503014732"
